իտահոգ	i ə t ɑ h ɔ ɡ
ֆորթել	f ɔ ɾ tʰ ɛ l
ռրի	r ɾ i
բաղաքագետ	bʰ ɑ ʁ ɑ kʰ ɑ ɡ ɛ t
պրտասուք	p ɾ t ɑ s u kʰ
ռրենք	r ɾ ɛ ŋ kʰ
ֆամայնք	f ɑ m ɑ j ŋ kʰ
ըոհանոց	ə ɔ h ɑ n ɔ t͡sʰ
մրաչ	m ə ɾ ɑ t͡ʃʰ
էարտ	ɛ ɑ ɾ t
ժանձնաժողով	ʒ ɑ n d͡z n ɑ ʒ ɔ ʁ ɔ v
զապկ	z ɑ p k
ֆաստիկ	f ɑ s t i k
աատմական	ɑ ɑ t m ɑ k ɑ n
հրավամբ	h ɾ ɑ v ɑ m pʰ
նազախստան	n ɑ z ɑ χ s t ɑ n
խունջ	χ u n d͡ʒ
պրդում	p ɛ ɾ tʰ u m
իտեղնաշար	i t ɛ ʁ n ɑ ʃ ɑ ɾ
նոչում	n o t ʃʰ u m
ըրամադրել	ə ɾ ɑ m ɑ d ɾ ɛ l
ուղեֆ	u ʁ ɛ f
վամկետ	v ɑ m k ɛ t
յալ	j ɑ l
սերցնել	s ɛ ɾ t sʰ n ɛ l
ծիջեւ	t i t͡ʃʰ ɛ v
շյսու	ʃ j s u
գահ	ɡ ɑ h ə
ռարժում	r ɑ ɾ ʒ u m
յննդամթերք	j ə n ə n d ɑ m ə tʰ ɛ ɾ kʰ
սափուկ	sʰ ɑ pʰ u k
չաջորդ	t ɑ d͡ʒ ɔ ɾ tʰ
ոմփ	v o m ə ʰ
աասը	ɑ ɑ s ə
եիսակ	j i s ɑ k
գոչում	ɡ o t ʃʰ u m
ղեղքում	ʁ͡ʃ ɛ χ kʰ u m
շարդկային	ʃ ɑ ɾ tʰ k ɑ j i n
ջվյալ	d ə v j ɑ l
ջրցակցություն	d ə ɾ t͡sʰ ɑ k t͡sʰ u tʰ j u n
մաֆարյան	m ɑ f ɑ ɾ j ɑ n
յկեղեցի	j ɛ k ɛ ʁ ɛ t͡sʰ i
ատուգել	ɑ t u ɡ ɛ l
ղնդամ	ʁ n tʰ ɑ m
զուսակցություն	z u s ɑ k t͡sʰ u tʰ j u n
հվելացնել	h v ɛ l ɑ t͡sʰ n ɛ l
յոնեցկ	j ɔ n ɛ t͡sʰ k
կախարդական	k ɑ χ ɑ ɾ d ɑ k ɑ n
ծրդյունավետ	t ɾ tʰ j u n ɑ v ɛ t
քիտել	k i t ɛ l
էիջերկրական	ɛ i t͡ʃʰ ɛ ɾ k ɾ ɑ k ɑ n
խարիսեցիական	χʰ ɑ ɾ i s ɛ t͡sʰ j ɑ k ɑ n
չրաբական	t ɾ ɑ b ɑ k ɑ n
վրեղեն	v ə ɾ ɛ ʁ ɛ n
խիրակապ	χ i ɾ ɑ k ɑ p
իեկնում	i ɛ k n u m
գարժում	ɡ ɑ ɾ ʒ u m
մպրտել	m ə p ə ɾ t ɛ l
ֆոխանակ	fʰ ɔ χ ɑ n ɑ k
եասակ	j ɑ s ɑ k
խփսոս	χ pʰ s ɔ s
տերում	t ɛ ɾ u m
խբգար	χ b ɡ ɑ ɾ
չմիս	t m i s
ըերկել	ə ɛ ɾ k ɛ l
տույժ	t u j ʒ
վրազդան	v ə ɾ ɑ z d ɑ n
ցումարում	t u m ɑ ɾ u m
ընմահ	ə n m ɑ h
հրտադրություն	h ɾ t ɑ d ɾ u tʰ j u n
հրողություն	h ɾ ɔ ʁ u tʰ j u n
դամպայն	d ɑ m p ɑ j n
կացակա	k ɑ t͡sʰ ɑ k ɑ
շրանգ	ʃ ɛ ɾ ɑ n ɡ
էսլանդիա	ɛ s l ɑ n d j ɑ
շրավունք	ʃ ɾ ɑ v u ŋ kʰ
ծեծամասնություն	t ɛ t͡s ɑ m ɑ s n u tʰ j u n
մպառազինության	m p ɑ r ɑ z i n u tʰ j ɑ n
թինաստան	t͡ʃʰ i n ɑ s t ɑ n
հափազանց	h͡ʃʰ ɑ pʰ ɑ z ɑ n t͡sʰ
վույն	v u j n
լատ	l ɑ t
ընքը	ə ŋ kʰ ə
ղմբկահար	ʁʰ ə m b k ɑ h ɑ ɾ
ջիրգ	d i ɾ kʰ
ձանազան	d ɑ n ɑ z ɑ n
գաշիստական	ɡ ɑ ʃ i s t ɑ k ɑ n
սինի	s i n i
ղոս	ʁ o s
ցիզիկոս	t i z i k ɔ s
զուշան	z u ʃ ɑ n
լիլիոնատեր	l i l j ɔ n ɑ t ɛ ɾ
ֆմենեւին	f m ɛ n ɛ v i n
ճրգելել	t ɾ kʰ ɛ l ɛ l
ցրակել	t ə ɾ ɑ k ɛ l
աարքել	ɑ ɑ ɾ kʰ ɛ l
ռպաստ	r ə p ɑ s t
ցարտահրավեր	t ɑ ɾ t ɑ h ə ɾ ɑ v ɛ ɾ
թոր	t ɔ ɾ
աիծ	ɑ͡s i t͡s
ղեյ	ʁʰ ɛ j
կեղինե	k ɛ ʁ i n ɛ
ծարմ	tʰ ɑ ɾ m
բենիս	bʰ ɛ n i s
ծալբանդյան	t ɑ l b ɑ n d j ɑ n
ռորացնել	r ʃʰ o ɾ ɑ t sʰ n ɛ l
լրագրավորել	l͡s ə ɾ ɑ ɡ ɾ ɑ v ɔ ɾ ɛ l
շողարկել	ʃʰ ɔ ʁ ɑ ɾ k ɛ l
ջացի	d ɑ t͡sʰ i
կնդացիր	k ə n d ɑ t͡sʰ i ɾ
տատեգորիա	t ɑ t ɛ ɡ o ɾ ɪ ɑ
տռաջ	t r ɑ t͡ʃʰ
կինարար	k i n ɑ ɾ ɑ ɾ
ունեփ	u n ɛ ʰ
հզգեր	h z ɡ ɛ ɾ
իարգարիտ	i ɑ ɾ kʰ ɑ ɾ i t
պեւ	pʰ ɛ v
ֆուրքիա	fʰ u ɾ kʰ j ɑ
չմեռային	t z ə m ɛ r ɑ j i n
ճնկաշկանդ	t ŋ k ɑ ʃ k ɑ n d
էսահակ	ɛ s ɑ h ɑ k
ծնդամենը	t n tʰ ɑ m ɛ n ə
սորթել	s ɔ ɾ tʰ ɛ l
ձիզա	d i z ɑ
շենաշնորհ	ʃ ɛ n ɑ ʃ ə n ɔ ɾ
քեսարան	k ɛ s ɑ ɾ ɑ n
մանխատեսել	m ɑ ŋ χ ɑ t ɛ s ɛ l
պարաբաղ	p ɑ ɾ ɑ b ɑ ʁ
էրոք	ɛ ɾ o kʰ
ֆարրական	f ɑ ɾ ɾ ɑ k ɑ n
ոկ	v ɔ kk
շեսանյութ	ʃ ɛ s ɑ n j u tʰ
ջայվածք	d ɑ j v ɑ t͡s kʰ
քճիտ	k ə t͡ʃ i t
ծնտրություն	t n t ɾ u tʰ j u n
աամամարդկային	ɑ ɑ m ɑ m ɑ ɾ tʰ k ɑ j i n
նենաշնորհ	n ɛ n ɑ ʃ ə n ɔ ɾ
չիասեռական	t i j ɑ s ɛ r ɑ k ɑ n
պուշան	p u ʃ ɑ n
էնարատ	ɛ n ɑ ɾ ɑ t
թկարահանվել	t ə k ɑ ɾ ɑ h ɑ n v ɛ l
ցերմուտ	t ɛ ɾ m u t
պշմարտություն	p͡ʃ ə ʃ m ɑ ɾ t u tʰ j u n
չմայք	t ə m ɑ j kʰ
ղազմերանգ	ʁ ɑ z m ɛ ɾ ɑ ŋ ɡ
ուվ	u v
յնտեղյակ	j n t ɛ ʁ j ɑ k
պայմանավորվածություն	p ɑ j m ɑ n ɑ v ɔ ɾ v ɑ t͡s u tʰ j u n
ցերականական	tʰ ɛ ɾ ɑ k ɑ n ɑ k ɑ n
ջախտակ	d ɑ χ t ɑ k
ճռնաբարել	t ə r n ɑ b ɑ ɾ ɛ l
լործառույթը	l ɔ ɾ t͡s ɑ r u j tʰ ə
կենթ	k ɛ n tʰ
ժրասենյակ	ʒ ə ɾ ɑ s ɛ n j ɑ k
մանձնել	m ɑ n d͡z n ɛ l
աերսիսյան	ɑ ɛ ɾ s i s j ɑ n
շեծագույն	ʃ ɛ t͡s ɑ ɡ u j n
տագր	t ɑ ɡ ə ɾ
շկնոց	ʃ k n ɔ t͡sʰ
շոսկվա	ʃ ɔ s k v ɑ
ճերեկ	t͡sʰ ɛ ɾ ɛ k
էոհարարական	ɛ ɔ h ɑ ɾ ɑ ɾ ɑ k ɑ n
յեկտար	j ɛ k t ɑ ɾ
կլ	ɡ l
չեղչ	t ɛ χ t͡ʃʰ
ըացակա	ə ɑ t͡sʰ ɑ k ɑ
կիազորություն	k j ɑ z ɔ ɾ u tʰ j u n
րմիս	ɾ m i s
մահանալ	m ɑ h ɑ n ɑ l
պահանջարկ	p ɑ h ɑ n d͡ʒ ɑ ɾ k
խնտրել	χ n t ɾ ɛ l
շիրառել	ʃ i ɾ ɑ r ɛ l
էովհար	ɛ ɔ v h ɑ ɾ
յմաստուն	j m ɑ s t u n
ողջ	v ɔ χ t͡ʃʰ
պեծանիվ	p ɛ t͡s ɑ n i v
չորթ	t o ɾ tʰ
խաստատել	χ ɑ s t ɑ t ɛ l
ռպտակ	r p t ɑ k
ձրճատում	d ə ɾ t͡ʃ ɑ t u m
ճերսիսյան	t ɛ ɾ s i s j ɑ n
եեղեքել	j ɛ ʁ ɛ kʰ ɛ l
չնտելիգենցիա	t n t ɛ l i ɡ ɛ n t͡sʰ j ɑ
աարադրամի	ɑ ɑ ɾ ɑ d ə ɾ ɑ m i
ըաք	ə ɑ kʰ
վարթակ	v ɑ ɾ tʰ ɑ k
էապոնական	ɛ͡ʃ ɑ p ɔ n ɑ k ɑ n
ղասմիկ	ʁ ɑ s m i k
ղմենուր	ʁ m ɛ n u ɾ
եեծել	j͡s ɛ t͡s ɛ l
դեղեկություն	d ɛ ʁ ɛ k u tʰ j u n
խրասենյակ	χ ə ɾ ɑ s ɛ n j ɑ k
ձորոված	d ɔ ɾ ɔ v ɑ t͡s
ցիրախ	tʰ i ɾ ɑ χ
թողնել	tʰ ɔ ʁ n ɛ l
ջվար	d v ɑ ɾ
չուց	t u t͡sʰ
ջաքուր	d ɑ kʰ u ɾ
ֆրեղեն	f ə ɾ ɛ ʁ ɛ n
սնարդարություն	s n ɑ ɾ tʰ ɑ ɾ u tʰ j u n
աալաթ	ɑ ɑ l ɑ tʰ
թանխատեսել	t ɑ ŋ χ ɑ t ɛ s ɛ l
քրծաթ	k ɾ t͡s ɑ tʰ
նեւոն	n ɛ v ɔ n
ծնթադրյալ	t ɛ n tʰ ɑ d ə ɾ j ɑ l
իլուխ	i ə l u χ
կուշեղ	k u ʃ ɛ ʁ
իաթա	i ɑ tʰ ɑ
ժարվոք	ʒ ɑ ɾ v o kʰ
ռատասխանատվությամբ	r ɑ t ɑ s χ ɑ n ɑ t v u tʰ j ɑ m b
հահիրե	h ɑ h i ɾ ɛ
դանոթություն	d͡s ɑ n ɔ tʰ u tʰ j u n
նննարկում	nʰ ə nː ɑ ɾ k u m
ժանեթ	ʒ ɑ n ɛ tʰ
ողորմություց	v ɔ ʁ ɔ ɾ m u tʰ j u ʰ
փավելել	p ɑ v ɛ l ɛ l
գորիզոնական	ɡ ɔ ɾ i z ɔ n ɑ k ɑ n
շամանակավոր	ʃ ɑ m ɑ n ɑ k ɑ v ɔ ɾ
բետաղ	b ɛ t ɑ ʁ
ֆորշ	f ɔ ɾ ʃ
քուսանկարել	k u s ɑ n ə k ɑ ɾ ɛ l
բուլյա	b u l j ɑ
ռերելակ	r ɛ ɾ ɛ l ɑ k
ղվարկել	ʁʰ ə v ɑ ɾ k ɛ l
կարեկենդան	k ɑ ɾ ɛ k ɛ n tʰ ɑ n
վանի	v ɑ n i
ճնձոր	t ə n d͡z ɔ ɾ
ժնթադրել	ʒ ɛ n tʰ ɑ d ɾ ɛ l
եաֆե	j ɑ f ɛ
րործառույթը	ɾ ɔ ɾ t͡s ɑ r u j tʰ ə
թանը	t ɑ n ə
գրազիլիա	ɡ ɾ ɑ z i l j ɑ
չնարավոր	t ə n ɑ ɾ ɑ v ɔ ɾ
յառկել	j ɑ r k ɛ l
քահեստ	k ɑ h ɛ s t
ձարեկենդան	d ɑ ɾ ɛ k ɛ n tʰ ɑ n
ջողնել	dʰ ɔ ʁ n ɛ l
եատրաստակամ	j ɑ t ɾ ɑ s t ɑ k ɑ m
զնար	zʰ ə n ɑ ɾ
վարճամետրաժ	v ɑ ɾ t͡ʃ ɑ m ɛ t ɾ ɑ ʒ
գիության	ɡ i u tʰ j ɑ n
քանաձոր	k ɑ n ɑ d͡z ɔ ɾ
ռրդյունավետ	r ɾ tʰ j u n ɑ v ɛ t
դռ	d r
ըեալ	ə ɛ ɑ l
տրամայական	t ə ɾ ɑ m ɑ j ɑ k ɑ n
որս	v ɔ ɾ s
ջատապարտել	d ɑ t ɑ p ɑ ɾ t ɛ l
վրանսիա	v ə ɾ ɑ n s j ɑ
պաշիվ	p ɑ ʃ i v
ֆրամապանակ	f ɾ ɑ m ɑ p ɑ n ɑ k
ըոպան	ə ɔ p ɑ n
զանակություն	zʰ ɑ n ɑ k u tʰ j u n
ուղղաթիր	u ʁː ɑ tʰ i ɾ
սռաջիկա	s r ɑ t͡ʃʰ i k ɑ
խահակ	χ ɑ h ɑ k
իեապոլ	i ɛ j ɑ p o l
կերլուծություն	k ɛ ɾ l u t͡s u tʰ j u n
կոռուպցիա	k ɔ r u p t͡sʰ j ɑ
էավադիր	ɛ ɑ v ɑ d i ɾ
աանգահարել	ɑ ɑ n ɡ ɑ h ɑ ɾ ɛ l
էարելի	ɛ ɑ ɾ ɛ l i
օպերշ	ɔ p ɛ ɾ ʃ
հեռագիր	h͡z ɛ r ɑ ɡ i ɾ
հայսրություն	h ɑ j s ɾ u tʰ j u n
խնմիջապես	χ n m i t͡ʃʰ ɑ p ɛ s
մկներեւ	m k n ɛ ɾ ɛ v
լշխանյան	l ʃ χ ɑ n j ɑ n
ծայտառակություն	t ɑ j t ɑ r ɑ k u tʰ j u n
կորվաթ	k o ɾ v ɑ tʰ
գվեդ	ɡ ə v ɛ d
րրցակցություն	ɾ ə ɾ t͡sʰ ɑ k t͡sʰ u tʰ j u n
ժիտել	ʒ i t ɛ l
ցավեշտ	t ɑ v ɛ ʃ t
ղիրան	ʁ͡s i ɾ ɑ n
խմպրոպ	χ m p ɾ ɔ p
լլխարկ	l ə l χ ɑ ɾ k
սրազանք	s ɛ ɾ ɑ z ɑ ŋ kʰ
ճջջային	t ə d͡ʒ ə d͡ʒ ɑ j i n
հրիստոնյա	hʰ ɾ i s t ɔ n j ɑ
ռուսիկ	r u s i k
թրտանց	t ə ɾ t ɑ n t͡sʰ
սագր	s ɑ ɡ ə ɾ
խիմիա	χʰ i m j ɑ
վրանգ	v ɛ ɾ ɑ n ɡ
խմբագրեց	x ə m b ɑ ɡ ɾ ɛ ʰ
րրեւան	ɾ ɛ ɾ ɛ v ɑ n
զռնչություն	z r ə n t͡ʃʰ u tʰ j u n
թայգ	t͡sʰ ɑ j ɡ
ժայելք	ʒ ɑ j ɛ l kʰ
ընձավ	ə n d͡z ɑ v
տեքում	tʰ ɛ kʰ u m
ճամաձայնել	t ɑ m ɑ d͡z ɑ j n ɛ l
յյուղատնտեսական	j j u ʁ ɑ t ə n t ɛ s ɑ k ɑ n
դործառույթ	d ɔ ɾ t͡s ɑ r u j tʰ
դեռնպահ	d͡z ɛ r ə n p ɑ h
թարիք	t ʃʰ ɑ ɾ i kʰ
ըպարան	ə ə p ɑ ɾ ɑ n
կրտասուք	k ɾ t ɑ s u kʰ
օգնակավ	ɔ kʰ n ɑ k ɑ v
ղրեքշաբթի	ʁ ɛ ɾ ɛ kʰ ʃ ɑ pʰ tʰ i
ֆոհարար	f o h ɑ ɾ ɑ ɾ
էատոր	ɛ ɑ t ɔ ɾ
նվական	nʰ ə v ɑ k ɑ n
ցդրբեջանական	t d ə ɾ b ɛ d͡ʒ ɑ n ɑ k ɑ n
յուսերեն	j u s ɛ ɾ ɛ n
վախատեսել	v ɑ χ ɑ t ɛ s ɛ l
մար	mʰ ɑ ɾ
փուր	p u ɾ
խուսաստան	χ u s ɑ s t ɑ n
ցորենի	t ɔ ɾ ɛ n i
ռեղասպանություն	r͡sʰ ɛ ʁ ɑ s p ɑ n u tʰ j u n
ռերմաստիճան	r͡ʒ ɛ ɾ m ɑ s t i t͡ʃ ɑ n
գնդրեաս	ɡ n d ɾ ɛ ɑ s
եայանում	j ɑ j ɑ n u m
պապաղել	p ɑ p ɑ ʁ ɛ l
զանթեոն	z ɑ n tʰ ɛ o n
աաչիկ	ɑ ɑ t͡ʃʰ i k
պզոխ	p z o χ
ղստրախան	ʁ s t ɾ ɑ χ ɑ n
քորը	k o ɾ ə
չեսպանատուն	t ɛ s p ɑ n ɑ t u n
տաստառ	t ɑ s t ɑ r
ժխորժակ	ʒ χ ɔ ɾ ʒ ɑ k
շլուր	ʃ ə l u ɾ
ձրգ	d ɛ ɾ kʰ
զնձ	z n d͡z
ըազար	ə ɑ z ɑ ɾ
ողորմածին	v ɔ ʁ ɔ ɾ m ɑ t͡s i n
դվի	dʰ ə v i
թղանակ	t ɛ ʁ ɑ n ɑ k
շարտավարություն	ʃ ɑ ɾ t ɑ v ɑ ɾ u tʰ j u n
կեպ	k ɛ p
րակարդակ	ɾ ɑ k ɑ ɾ d ɑ k
ալադիվոստոկ	ɑ l ɑ d i v o s t o k
էատուցող	ɛ ɑ t u t͡sʰ ɔ ʁ
ճոլով	t ɔ l ɔ v
մանթ	m ɑ n tʰ
պերջաբան	p ɛ ɾ t͡ʃʰ ɑ b ɑ n
դագաթ	d ɑ ɡ ɑ tʰ
վրեատիվ	v ɾ ɛ ɑ t i v
ողորմածիճ	v ɔ ʁ ɔ ɾ m ɑ t͡s i ʃ
կվանդական	k v ɑ n d ɑ k ɑ n
ընկարա	ə ŋ k ɑ ɾ ɑ
խիմանկար	χ i m ɑ n ə k ɑ ɾ
ջրեւույթ	d ɛ ɾ ɛ v u j tʰ
ճոլանդական	t o l ɑ n d ɑ k ɑ n
նարական	n sʰ ɑ ɾ ɑ k ɑ n
ծարթակ	t ɑ ɾ tʰ ɑ k
ճոռի	t ɔ r i
շդվարդ	ʃ d v ɑ ɾ tʰ
դամալիր	d ɑ m ɑ l i ɾ
պեռնատար	p ɛ r n ɑ t ɑ ɾ
ըարգադրել	ə ɑ ɾ kʰ ɑ d ɾ ɛ l
ջաստորեն	dʰ ɑ s t o ɾ ɛ n
բկնոց	b k n ɔ t͡sʰ
վիրուկ	v i ɾ u k
ցազմավորվել	t ɑ z m ɑ v ɔ ɾ v ɛ l
ֆսատրյան	f s ɑ t ə ɾ j ɑ n
լիլիսոփա	lʰ i l i s ɔ pʰ ɑ
իբաղվել	i b ɑ ʁ v ɛ l
ցենեդոս	tʰ ɛ n ɛ d ɔ s
խրաժեշտ	χ ə ɾ ɑ ʒ ɛ ʃ t
պաբայան	p ɑ b ɑ j ɑ n
բշխատակազմ	b ʃ χ ɑ t ɑ k ɑ z m
յացադուլ	j ɑ t͡sʰ ɑ d u l
սավակցություն	s͡sʰ ɑ v ɑ k t͡sʰ u tʰ j u n
չորավար	t o ɾ ɑ v ɑ ɾ
քարցնել	k ɑ ɾ t sʰ n ɛ l
թացել	t ɑ t͡sʰ ɛ l
փժ	p ʒ ə
մամփորդ	m͡ʃ ɑ m pʰ ɔ ɾ tʰ
կարիք	k ʃʰ ɑ ɾ i kʰ
չարման	t ɑ ɾ m ɑ n
ձայմանավորվել	d ɑ j m ɑ n ɑ v ɔ ɾ v ɛ l
ղպահովվել	ʁ p ɑ h ɔ vː ɛ l
նրամայել	n ə ɾ ɑ m ɑ j ɛ l
գիմակ	ɡ i m ɑ k
ղցորդ	ʁ ə t͡sʰ o ɾ tʰ
մնգործ	m ŋ ɡ ɔ ɾ t͡s
տբաջյան	t b ɑ d ʒ j ɑ n
հատուրն	h ɑ t u ɾ n
ձրագետ	d ə ɾ ɑ ɡ ɛ t
էոման	ɛ o m ɑ n
շոլումբիա	ʃ ɔ l u m b j ɑ
օսկանյաէ	ɔ s k ɑ n j ɑ ɛ
եապ	j ɑ p ə
ֆուռ	f u r
ծանդիսանալ	t ɑ n d i s ɑ n ɑ l
բերեկ	b͡sʰ ɛ ɾ ɛ k
յաղաք	jʰ ɑ ʁ ɑ kʰ
զափնեկիր	z ɑ pʰ n ɛ k i ɾ
յավատարիմ	j ɑ v ɑ t ɑ ɾ i m
եարիզ	jʰ ɑ ɾ i z
կզդեցություն	k z d ɛ t͡sʰ u tʰ j u n
ղանճարեղ	ʁ ɑ n t͡ʃ ɑ ɾ ɛ ʁ
շեղձի	ʃ ɛ ʁ d͡z i
ցրբեք	t ɛ ɾ pʰ ɛ kʰ
ձտածել	d ə t ɑ t͡s ɛ l
թարթակ	t ɑ ɾ tʰ ɑ k
հաքարավազ	h ɑ kʰ ɑ ɾ ɑ v ɑ z
ճյբբենարան	t j bː ɛ n ɑ ɾ ɑ n
ճանդաղ	t ɑ n d ɑ ʁ
վայրենասեր	v ɑ j ɾ ɛ n ɑ s ɛ ɾ
կռած	k r ɑ t͡s
ծաքու	t ɑ kʰ u
վավական	v ɑ v ɑ k ɑ n
գիպրոս	ɡ i p ɾ o s
խկնթարթ	χ k ə n tʰ ɑ ɾ tʰ
եարաշահել	j͡ʃʰ ɑ ɾ ɑ ʃ ɑ h ɛ l
ջոն	d o n
ջրճարան	d ə ɾ t͡ʃ ɑ ɾ ɑ n
ժշխան	ʒ ʃ χ ɑ n
չոլորակ	t o l o ɾ ɑ k
լաշկանդել	l ɑ ʃ k ɑ n d ɛ l
րրադարձություն	ɾ ɾ ɑ d ɑ ɾ t͡sʰ u tʰ j u n
տշել	t ə ʃ ɛ l
գաղորդել	ɡ ɑ ʁ ɔ ɾ tʰ ɛ l
քարվածել	k ɑ ɾ v ɑ t͡s ɛ l
նեկնաբանություն	n ɛ k n ɑ b ɑ n u tʰ j u n
էացիոնալ	ɛ ɑ t͡sʰ i ɔ n ɑ l
փրանսգենդեր	p ɾ ɑ n s ɡ ɛ n d ɛ ɾ
տոնա	t ɔ n ɑ
սկումբ	s k u m b
մեծագույն	m ɛ t͡s ɑ ɡ u j n
թնծալ	t sʰ ə n t s ɑ l
եի	jʰ i
կոկորդ	k ɔ k ɔ ɾ tʰ
թեր	t͡s ɛ ɾ
քիլ	k i l
զահմանափակում	z ɑ h m ɑ n ɑ pʰ ɑ k u m
ձաղարշակ	d ɑ ʁ ɑ ɾ ʃ ɑ k
ըժան	ə ʒ ɑ n
ունաք	u n ɑ ʰ
շարդահամար	ʃ ɑ ɾ tʰ ɑ h ɑ m ɑ ɾ
չնվավեր	t n v ɑ v ɛ ɾ
ժամուլի	ʒ ɑ m u l i
սժբախտություն	s ə ʒ b ɑ χ t u tʰ j u n
վրտասահման	v ɾ t ɑ s ɑ h m ɑ n
միրան	m͡s i ɾ ɑ n
իառուկյան	i͡s ɑ r u k j ɑ n
ջանոնավոր	d ɑ n ɔ n ɑ v ɔ ɾ
ըառուցվածք	ə ɑ r u t͡sʰ v ɑ t͡s kʰ
կվտոտնակ	k f t ɔ t ə n ɑ k
լհկ	l ə h ə k ə
գիտնական	ɡ i t n ɑ k ɑ n
եադիոկայան	j ɑ d i ɔ k ɑ j ɑ n
սզատագրել	s z ɑ t ɑ ɡ ɾ ɛ l
եեղդել	j ɛ χ t ɛ l
իեծանիվ	i ɛ t͡s ɑ n i v
վազալտ	v ɑ z ɑ l t
դարդի	d ɑ ɾ d i
փենդանանալ	p ɛ n tʰ ɑ n ɑ n ɑ l
րաց	ɾʰ ɑ t͡sʰ
ջեղչ	d ɛ χ t͡ʃʰ
քիչարդ	k i t͡ʃʰ ɑ ɾ d
ըիանալի	ə i j ɑ n ɑ l i
ձորիկ	d ɔ ɾ i k
իայելի	i ɑ j ɛ l i
իամատարած	i ɑ m ɑ t ɑ ɾ ɑ t͡s
վեսական	v ɛ s ɑ k ɑ n
ֆառնարած	f ɑ r n ɑ ɾ ɑ t͡s
կանապարհորդություն	k͡ʃ ɑ n ɑ p ɑ ɾ ɔ ɾ tʰ u tʰ j u n
բո	bʰ o
խամեմատել	χ ɑ m ɛ m ɑ t ɛ l
ճւս	t ɛ v ə s
աարնանային	ɑ ɑ ɾ n ɑ n ɑ j i n
ֆմերիկացի	f m ɛ ɾ i k ɑ t͡sʰ i
րրկյուղ	ɾ ɛ ɾ k j u ʁ
րեկնածու	ɾʰ ɛ k n ɑ t s u
չուցկի	t u t͡sʰ k i
ժոհրաբ	ʒ ɔ h ɾ ɑ b
պերկայացուցչություն	p ɛ ɾ k ɑ j ɑ t͡sʰ u t͡sʰ t͡ʃʰ u tʰ j u n
քպեր	k p ɛ ɾ
ոտօ	v ɔ t kɔ
իպշել	i p ʃ ɛ l
գսորերեն	ɡ s ɔ ɾ ɛ ɾ ɛ n
պրացնել	p ə ɾ ɑ t͡sʰ n ɛ l
րսկայական	ɾ ə s k ɑ j ɑ k ɑ n
շոֆիա	ʃ ɔ f i ɑ
ցտել	t ə t ɛ l
ծեքստ	t ɛ kʰ s t
ընհամբեր	ə n h ɑ m pʰ ɛ ɾ
գնջել	ɡ͡ʒ ə n d͡ʒ ɛ l
ճումարում	t u m ɑ ɾ u m
գարքավորում	ɡ ɑ ɾ kʰ ɑ v ɔ ɾ u m
մերլուծական	m ɛ ɾ l u t͡s ɑ k ɑ n
չագաղ	t ɑ ɡ ɑ ʁ
էլորել	ɛ ə l o ɾ ɛ l
ճրշալույս	t ɾ ʃ ɑ l u j s
մահել	m ɑ h ɛ l
ղրկյուղ	ʁ ɛ ɾ k j u ʁ
րնձնից	ɾ n d z n i t sʰ
ճամացույց	t ɑ m ɑ t͡sʰ u j t͡sʰ
շունական	ʃ u n ɑ k ɑ n
տնընդհատ	t n ə n d h ɑ t
քրգել	k ɛ ɾ kʰ ɛ l
քարազատ	k ɑ ɾ ɑ z ɑ t
գազա	ɡ ɑ z ɑ
իելտական	i ɛ l t ɑ k ɑ n
գամբարան	ɡ ɑ m b ɑ ɾ ɑ n
կորավարժություն	k ɔ ɾ ɑ v ɑ ɾ ʒ u tʰ j u n
չարբախ	t͡ʃʰ ɑ ɾ b ɑ χ
ժիվա	ʒ i v ɑ
վոխանակել	vʰ o χ ɑ n ɑ k ɛ l
չերսում	t ɛ ɾ s u m
րետերբուրգ	ɾ ɛ t ɛ ɾ b u ɾ ɡ
յազիվ	j ɑ z i v
իութ	i u tʰ
ծիրուս	t i ɾ u s
աերգեյ	ɑ ɛ ɾ ɡ ɛ j
չաղարշակ	t ɑ ʁ ɑ ɾ ʃ ɑ k
կերում	k ɛ ɾ u m
մգետ	m ə ɡ ɛ t
վյուրերին	v ɪ̯ u ɾ ɛ ɾ i n
լռաջավոր	l r ɑ t͡ʃʰ ɑ v ɔ ɾ
սեխել	s ɛ χ ɛ l
տամակարգ	t ɑ m ɑ k ɑ ɾ kʰ
ծերելակ	t ɛ ɾ ɛ l ɑ k
նավաքական	n ɑ v ɑ kʰ ɑ k ɑ n
շավ	ʃ͡sʰ ɑ v
դստիճան	d s t i t͡ʃ ɑ n
բրանով	b ɾ ɑ n o v
գմուշ	ɡ ə m u ʃ
հորոգ	h o ɾ o kʰ
ընցք	ə n t͡sʰ kʰ
յանգնել	j ɑ ŋ ɡ n ɛ l
ժույլտվություն	ʒʰ u j l t v u tʰ j u n
տրագրող	t ə ɾ ɑ ɡ ə ɾ ɔ ʁ
ցոնուս	t ɔ n u s
եոնեցկ	j ɔ n ɛ t͡sʰ k
փմբկահար	pʰ ə m b k ɑ h ɑ ɾ
եարք	j ɑ ɾ kʰ
էազախստան	ɛ ɑ z ɑ χ s t ɑ n
բոքրիկ	bʰ ɔ kʰ ɾ i k
խերողություն	χ ɛ ɾ o ʁ u t͡sʰ j u n
խլտերնատիվ	χ l t ɛ ɾ n ɑ t i v
